"fold_id","district","district_old","pca","orig_area","district_perim","parts","circle_perim","circle_area","hull_perim","hull_area","reock","hull","grofman","polsby","corners","xvar","yvar","sym_x","sym_y","points","var_xcoord","var_ycoord","avgline","varline","boyce","lenwid"
"set4.74","44_U_007_2010","44_1_007",88,8084602.28289,19961.6747721,1,18613.5463579,26717979.6104,15122.5297299,13246144.0911,0.30259033058559,0.61033627803596,7.02049356421307,0.254961480843854,29,84.7954,118.807,0.214570189809,0.0549430417987,90,0.000131531801698687,0.000269923648074097,0.00235244232577149,2.91794714990726e-06,0.381864479914363,0.804133873211543
"set4.75","44_U_022_2010","44_1_022",5,75405797.5955,42910.3528137,1,44908.3075815,155495539.751,37270.3651538,89648511.8469,0.484938653007345,0.841127153613844,4.94151042999573,0.514624468294395,17,129.136,87.9498,0.70333929487,0.626210493553,75,0.00141839906123226,0.00110219537148782,0.00605355606053968,6.52456087679257e-05,0.45125400172349,1.1485044629294
"set4.76","45_U_011_2010","45_1_011",46,445686680.12,132189.020497,1,109119.331711,934058854.556,97104.1299945,645767665.726,0.477150532802191,0.69016567997244,6.26153131778025,0.320515288306988,39,112.42,124.228,0.262699850764,0.447671911335,283,0.00744321796531623,0.00782772191405919,0.00469188888628088,3.05034791342015e-05,0.272994018871342,1.06463959963137
"set4.77","47_L_018_2010","47_0_018",64,82055630.9729,63086.5810887,1,50606.6697136,200571576.38,42267.9855241,119859175.493,0.409108969744739,0.684600328972663,6.96438541320851,0.259086193013276,56,121.451,132.769,0.164379419292,0.225347592196,236,0.00188978065180928,0.00123524504160429,0.00272518422572754,6.08707959434826e-06,0.287450332483069,1.4219521594173
"set4.78","47_L_060_2010","47_0_060",90,146284677.505,121054.366134,2,82504.4743446,532877139.488,65821.5660107,284312895.49,0.274518583487281,0.514520022923636,10.0087775901688,0.125443391358619,63,100.092,112.557,0.343363345131968,0.33069969711181,5,8.29307708741655e-07,4.47184098224307e-06,0.00276530410235352,1.77211354223701e-06,0.186126496915547,0.600250638153761
"set4.79","47_L_074_2010","47_0_074",57,2501012117.85,321691.653835,1,311088.269162,7574809681.56,246513.17658,3669704799.91,0.330174911712756,0.681529511014438,6.43253111254884,0.303700895924694,43,80.9933,142.037,0.571927419404,0.462448110385,540,0.0465272513870691,0.075387694084839,0.00594690207036905,0.000127461634622768,0.272001206584291,0.779549114779171
"set4.80","48_L_007_2010","48_0_007",9,2249094181.67,247819.662762,1,250057.824696,4924252761.81,203854.597809,2738781068.92,0.456738167283538,0.821202617176297,5.22554919418272,0.460199330789862,27,144.088,149.874,0.251812594046,0.333714630445,339,0.0385286514668023,0.0345455269946722,0.0071649636029926,0.000128881607879558,0.201398530486586,1.05442435584098
"set4.81","48_L_049_2010","48_0_049",84,88149118.497,82609.0846237,1,76341.8140423,460299198.713,57923.6231618,153635895.227,0.191503958172132,0.573753408126128,8.79870633628378,0.162320068752234,50,64.5264,146.982,0.630891169052,0.496914577118,250,0.00125181789545164,0.00492822115895087,0.00318530722738271,7.38631180416078e-06,0.343243088484076,0.600339877439014
"set4.82","48_L_092_2010","48_0_092",48,136584906.028,75156.9168156,1,64138.5436413,323874956.338,54756.1265098,186252302.645,0.421721109814549,0.733332710996508,6.43083847603106,0.303860788878032,47,148.258,132.26,0.413794260152,0.0986498714817,214,0.00304200048183317,0.00142509512806325,0.00347970123925355,1.7200157020732e-05,0.343527580972393,1.38366089839906
"set4.83","49_L_010_2010","49_0_010",76,43231617.9555,46423.5149777,1,45214.4162036,157990628.277,32204.1064157,65347098.0247,0.273634065684601,0.661569056045293,7.06052955752265,0.252078213974829,45,117.059,118.686,0.770377253312,0.697601713032,144,0.0015776512009765,0.000543617203374371,0.00340199355163368,7.39516799658059e-06,0.393038727116933,1.56778545321544
"set4.84","49_L_040_2010","49_0_040",37,15288798.4811,21717.0933327,1,20026.6892249,31041831.5151,18028.3562965,20993435.6689,0.492522436173359,0.72826566943252,5.55411694259955,0.407361353304941,17,85.1516,151.768,0.43665860699,0.145938301648,66,0.000243697668161734,0.000425989670834787,0.00345909077694039,8.18034191608606e-06,0.200740503218661,0.865566856760875
"set4.85","49_L_057_2010","49_0_057",16,27148298.5261,27864.1635325,1,29357.0982048,66769538.6603,22794.1225428,33112663.9175,0.406597066129527,0.819876606537602,5.34779440140652,0.439400411731164,34,160.454,117.894,0.586178480762,0.0691393861168,109,0.000835707296356003,0.000299510887542967,0.00271524475094194,1.09571337330852e-05,0.287664364287975,1.63292781976301
"set4.86","5_L_059_2010","05_0_059",55,413889877.244,120426.101123,1,129194.223088,1307378307.55,93863.1605536,542532347.565,0.316580040263649,0.762885160860224,5.91940729853147,0.358635615767351,28,166.959,114.747,0.409260842674,0.538064126861,158,0.0115340469516537,0.00353612545683789,0.00790194796001856,0.000157372471751906,0.28962203196343,2.22908341907323
"set4.87","50_L_OWA_2010","50_0_OWA",7,573222459.072,106548.540992,1,124995.972073,1195134770.79,95912.4722605,618502332.606,0.479629974026354,0.926791103045291,4.45026536384402,0.634509381372381,13,130.93,97.7638,0.186898677406,0.21383288377,66,0.0166544606488732,0.00563850334764382,0.0178087826868576,0.000368580502150303,0.292212789233394,1.589469944983
"set4.88","50_L_R4_2010","50_0_R4",97,50037302.508,62063.207798,1,37348.499875,106869382.995,33994.2489374,75163088.8097,0.468209894225187,0.665716421456359,8.77379078542034,0.163243281183709,46,88.8294,91.1148,1.21286923108,0.315920074714,59,0.000911495106220313,0.000759730311008241,0.00748189071570642,0.000116392659658107,0.452209844937739,1.00545788475468
"set4.89","51_L_021_2010","51_0_021",41,74494107.2084,54472.772491,1,48486.633618,183803497.229,39787.16469,100872673.331,0.405292109951467,0.738496410856067,6.31129558083345,0.31548072017206,35,100.431,104.518,0.310233907442,0.503043952319,140,0.00138708309341156,0.000759777611762902,0.00400553264284507,4.40271333293254e-05,0.357651159892707,1.15521477505667
"set4.90","53_U_023_2010","53_1_023",47,491525733.963,137914.483237,1,114399.953122,983356594.732,103296.041651,645493474.74,0.499844854446681,0.761472816066782,6.22066402988541,0.324740437507548,43,72.7101,118.877,0.280879455834,0.159773288186,274,0.00779959684994404,0.0124302368959553,0.00548467122166204,1.99100314759378e-05,0.185310871506503,0.742594693658989
"set4.91","55_L_028_2010","55_0_028",42,3333550251.5,338085.455321,1,290037.581972,6393677898.11,257181.525622,4442254277.53,0.521382263014127,0.750418603536926,5.85562133366322,0.366491490490273,41,82.5098,146.285,0.402338672971,0.266608119909,407,0.0549597613868883,0.0683408633148616,0.00901057496406336,0.000175874822521115,0.265401307460556,0.854982947246038
"set4.92","55_L_093_2010","55_0_093",67,3230060019.02,445380.257322,5,446896.723767,15230278515.3,281641.592196,4357254015.81,0.21208148070143,0.741306338189132,7.83656365702319,0.204624924659709,50,185.896,77.8164,0.285268087988292,0.309436379328952,7,2.19572208992621e-05,3.11551644117328e-06,0.0042448945537227,1.34088199573694e-05,0.332131064663296,2.81271134766289
"set4.93","6_L_050_2010","06_0_050",65,578885872.463,188496.411782,1,202326.023795,3216727581.87,130516.756434,832371011.383,0.179961111946717,0.695466161779433,7.83441570252422,0.204737143693343,60,157.554,67.7558,0.438115985165,0.17350536667,471,0.0296418934141178,0.00220997056700029,0.00408749299735116,2.16317327708927e-05,0.400212044507842,3.63898273032422
"set4.94","6_U_015_2010","06_1_015",68,1337063309.75,291971.65518,1,227400.867313,4038135350.34,166577.071608,1857106951.36,0.331109087177433,0.719971086625269,7.9848121994055,0.197097198708067,85,143.198,80.7507,0.677117617415,0.656307664989,851,0.0414712636286911,0.00845172821296707,0.00357578525204572,5.02423029596016e-05,0.429262633905806,1.87262287798188
"set4.95","72_L_038_2010","72_0_038",56,116486416.305,78297.6768907,1,66950.6351379,356410008.939,53773.2475932,167311720.915,0.326832618005789,0.696223884781982,7.25456263025239,0.238774198090825,74,105.966,101.621,0.397295102755,0.19310847762,273,0.00229985011844565,0.00140591642694711,0.00266835457394951,4.35595008114064e-06,0.280124288243445,1.19576181455132
"set4.96","8_L_005_2010","08_0_005",70,42582230.5606,44717.4460318,1,43633.1279755,147768416.131,34928.7549413,64681787.517,0.288168687704211,0.65833416476637,6.85271685893174,0.267598877937514,37,77.3051,131.321,0.68603756358,0.418191276858,128,0.000586578863819469,0.00143428976402626,0.00355309613773124,6.80258077343146e-06,0.377143945251166,0.712315738613266
"set4.97","8_U_006_2010","08_1_006",11,27515815762.5,855525.800655,1,938421.246748,68708417822.4,740678.098924,33638234403,0.400472265765512,0.817992271319865,5.15753180637718,0.4724175621322,33,125.798,139.808,0.507819900704,0.185042118774,411,0.335629180238376,0.195307087304157,0.0215890537860627,0.00252789294971817,0.680241182384907,1.54151919555433
"set4.98","9_L_070_2010","09_0_070",29,26198728.2901,28808.5608907,1,31934.758617,78734923.1985,23636.3462661,32651808.8164,0.332745968698667,0.802366828662221,5.62835469531462,0.396686067043362,27,119.115,77.0704,0.338184761685,0.129419050364,85,0.000679929539218493,0.000247835950105493,0.00363824822082284,1.94525853848127e-05,0.525659579155555,1.56373054097142
"set4.99","9_L_081_2010","09_0_081",14,29628691.6804,27234.4641821,1,26269.6201398,53262165.6703,23112.764704,36426510.4821,0.556280265879642,0.813382651488386,5.00336974324766,0.501977981806696,22,91.1604,123.755,0.101325880793,0.0690396838813,59,0.000527242638499572,0.000555981822279878,0.00481048029481517,1.62164695564475e-05,0.158463637009985,0.939077863564345
"set4.100","9_L_128_2010","09_0_128",51,4262001.11706,12474.6355404,1,11941.5297027,11019802.1265,9885.65156106,6726161.74971,0.386758407105233,0.633645350149921,6.042561600761,0.344165783375587,19,95.5192,124.384,0.479568413981,0.142824587644,59,0.000118268722673801,6.84060251992243e-05,0.00223975400659571,2.43960940716988e-06,0.324918076629434,1.32942130288951
"set5.1","1_L_069_2010","01_0_069",86,5614649743.36,613690.442466,1,496371.569263,19418353108.7,372768.259789,9154581656.11,0.289141396900671,0.613315818709492,8.19007776066097,0.187341422545133,73,169.692,105.382,0.682891929317,0.555026505802,1002,0.159396966033159,0.037706296603138,0.00609154208130331,0.000188521902784841,0.352906672408747,1.77016287178218
"set5.2","1_L_104_2010","01_0_104",42,128068987.329,74889.7469841,1,64689.1686788,330397940.078,50836.9953087,165264598.858,0.387620417060608,0.774932975446487,6.61759791005541,0.286951905390372,59,163.284,115.611,0.318313733721,0.309700332825,189,0.00317819909683778,0.00120007657881102,0.00389252446639681,1.67139537303287e-05,0.275522110529525,1.45211330768292
"set5.3","12_L_018_2010","12_0_018",9,550755170.548,110823.693458,1,128182.664075,1297953954.97,101848.683413,600162556.27,0.42432566150679,0.917676660754936,4.72229733361669,0.563512049816497,19,184.11,126.649,0.307502983047,0.192318319782,103,0.0139071534672184,0.00439704025325291,0.0107178677793452,0.000146182351095885,0.263360267992857,2.24524751354523
"set5.4","15_U_009_2010","15_1_009",60,58036606.009,48383.0447662,1,57671.1326539,264253071.513,40508.5391663,80539259.5222,0.219625095279715,0.720600193660865,6.3510011559132,0.311548367890321,32,135.173,75.4663,0.350825507316,0.437724950197,155,0.00268076368507949,0.000441252816234522,0.00295809862258763,5.46121093140469e-06,0.321623625903006,2.18624662068579
"set5.5","15_U_011_2010","15_1_011",24,23837153.4302,24494.9724976,1,27070.1313121,58220323.2998,21947.8496306,27860747.521,0.409430110984662,0.855581976479015,5.01706537607757,0.499241113928449,22,107.595,68.2623,0.384810875685,0.266271005628,88,0.000506470033766127,0.00031834171466595,0.00263675791294604,3.44214323764523e-06,0.258029054228083,1.1500449542499
"set5.6","15_U_017_2010","15_1_017",97,37185691.7147,59922.207689,1,58491.2870116,271810478.78,43487.5912338,91599892.7269,0.136807425091207,0.405957808548609,9.82652296094261,0.130139794756952,42,124.101,43.8828,0.586191356712,0.733691244106,180,0.00203586590352903,0.000893807431861169,0.00314204368389842,5.10697439430249e-06,0.390299739590054,1.34539982733523
"set5.7","17_L_056_2010","17_0_056",47,77442951.8375,55424.9436258,1,49549.7910935,189213066.866,40063.1946221,104705791.517,0.409289660171011,0.739624338973899,6.29816901355736,0.316797132731353,100,102.317,134.32,0.519617090808,0.402425120214,214,0.00173946687859086,0.00163649084045512,0.00272520934072011,6.95854931702978e-06,0.27924070012169,1.12038190141439
"set5.8","17_U_020_2010","17_1_020",53,26652617.1329,33381.3457428,1,30071.6075252,69711856.3171,22992.7281584,35540733.408,0.382325454247906,0.749917477136267,6.46597335453496,0.300567516441764,62,143.382,130.877,0.0814877389868,0.430699228113,145,0.000744605245974891,0.000334152316267793,0.0024951414774378,2.48421251994339e-06,0.226803657503625,1.66261656213731
"set5.9","17_U_056_2010","17_1_056",80,791558810.669,222292.420968,1,195497.841191,2974060408.38,147739.331118,1260317781.14,0.266154247720936,0.62806287629538,7.90101819803876,0.201299983758005,47,101.165,140.316,0.51938460294,0.447922316325,403,0.0146313709345638,0.018046922879109,0.00565798472023132,4.62404096179197e-05,0.277151789693536,1.06805882672527
"set5.10","18_U_022_2010","18_1_022",6,936592503.931,172158.854449,1,163959.659198,2082625291.83,133722.177019,1093030204.52,0.449717242753744,0.856877056148966,5.62540798623936,0.397101761189953,19,89.5411,112.496,0.385118376588,0.366468953197,162,0.00828814449207099,0.0068312320952137,0.0109985446838408,0.000321744044501209,0.701224238196441,1.14824920941371
"set5.11","19_L_006_2010","19_0_006",15,493951558.312,109944.469825,1,106428.792199,871888558.473,94611.8666582,602149188.251,0.566530611638134,0.82031424761483,4.94687810825498,0.513508273452734,16,103.638,192.853,0.529668686616,0.181252099,136,0.00654415327958504,0.00898823306161103,0.00853178932965067,0.000219370048633997,0.291024098423096,1.0288035073148
"set5.12","19_L_056_2010","19_0_056",30,3478194730.76,345567.985975,1,338732.365268,8809322619.71,284371.952339,4565565735.55,0.394831121632199,0.761832143534123,5.85944598988978,0.366013204149212,29,88.1169,134.652,0.457296470089,0.20675568531,347,0.0429797521673552,0.0814717393902398,0.0105793820912075,0.000231065126808953,0.326698161856452,0.833265426134475
"set5.13","19_L_080_2010","19_0_080",33,3743096184.17,381062.43208,1,354670.494357,9725607009.66,287058.591276,5194877116,0.384870186555158,0.720536039753746,6.22845945109254,0.323928068307159,22,72.0312,109.911,0.698730670884,0.641111508066,318,0.0373291905245585,0.0649253901414424,0.0122936286685398,0.000350055344604532,0.413055969108314,0.868162595016894
"set5.14","19_U_038_2010","19_1_038",4,4900425083.55,331216.640759,1,372871.865346,10719312576.7,304666.057641,5870367124.75,0.457158520985925,0.834773188697069,4.73146106975613,0.561331380865138,17,149.47,152.319,0.352016529609,0.381833676346,155,0.117666013355487,0.0736002996172618,0.0224347755828694,0.000559852466830365,0.231700666841089,1.18908751254867
"set5.15","19_U_046_2010","19_1_046",70,921716217.156,233442.476641,1,214857.441253,3563698857.85,156670.588654,1526074805.77,0.258640321172389,0.603978398484166,7.68920195543536,0.212543255626604,49,152.597,121.295,0.510622048412,0.675515934834,308,0.0412682600506701,0.0139034592770028,0.00796739831497964,0.000134725998147288,0.330422146496916,1.41534933605906
"set5.16","2_L_037_2010","02_0_037",100,99305122362.6,10010347.096,113,41493277.1385,472542423199000,47510663.7376,14411849176400,0.000210150702851879,0.0068905191240286,31.7660570044333,0.0124532653559327,13,29.4761,15.0203,1.82969083124e-05,0.000324758374595,26,0.0121780394698311,0.00237686363342721,0.0292981242645269,0.000671518070581525,0.235162069832123,1.96068924649048
"set5.17","20_L_046_2010","20_0_046",3,37925174.7223,28401.2718364,1,32786.057006,83605378.3626,25598.8206181,43193463.6645,0.453621231852058,0.878030412584626,4.61183746949667,0.590829099562584,12,237.257,141.537,0.619668124877,0.231221204498,54,0.00126625589101919,0.000377341339752143,0.00560031308244743,3.26148863950609e-05,0.203569924273585,1.7281715604388
"set5.18","20_U_008_2010","20_1_008",1,53056450.919,31751.5795999,1,34209.2746252,91031558.0483,29558.03521,55417993.727,0.582835799546011,0.957386714148595,4.35909403694393,0.661328726910667,15,129.353,138.689,0.0983380535386,0.207783583081,56,0.000931547118326209,0.000843613961665864,0.0058408272674926,1.36426265858609e-05,0.121564073379042,0.933140832211645
"set5.19","21_L_007_2010","21_0_007",95,1741143011.45,394770.298427,1,331093.427122,8553309699.87,228488.69692,3142752146.53,0.203563658109616,0.554018557706641,9.46078663057304,0.140396204824648,76,159.006,90.1828,0.678267501603,0.632393592875,766,0.107727345718643,0.0115758868786467,0.00528650503963996,9.50597056406957e-05,0.433634495136821,2.21611771225028
